close,date,high,low,marketcap,open,volume
0.104037,"Oct 14, 2018",0.116599,0.103747,"82,902,647",0.105075,"2,379,900"
0.104888,"Oct 13, 2018",0.108029,0.097628,"77,075,290",0.097689,"1,590,870"
0.097700,"Oct 12, 2018",0.102002,0.094287,"74,475,559",0.094394,"1,213,190"
0.095164,"Oct 11, 2018",0.117881,0.094898,"93,006,651",0.117881,"2,119,150"
0.118109,"Oct 10, 2018",0.119177,0.111181,"91,400,045",0.115845,"2,352,120"
0.116325,"Oct 09, 2018",0.119348,0.108147,"87,549,251",0.110964,"2,122,470"
0.110855,"Oct 08, 2018",0.114402,0.108146,"87,885,742",0.111391,"1,344,850"
0.109413,"Oct 07, 2018",0.115957,0.107538,"86,347,214",0.109441,"1,543,650"
0.109248,"Oct 06, 2018",0.120377,0.108151,"91,787,919",0.116337,"2,284,660"
0.117833,"Oct 05, 2018",0.121693,0.107322,"86,816,821",0.110036,"3,831,820"
0.108362,"Oct 04, 2018",0.113480,0.101494,"58,564,209",0.102372,"2,181,120"
0.102533,"Oct 03, 2018",0.108282,0.100154,"61,700,070",0.107853,"1,636,070"
0.109073,"Oct 02, 2018",0.124477,0.097622,"56,261,609",0.098347,"7,155,020"
0.098764,"Oct 01, 2018",0.106078,0.096603,"59,928,524",0.104757,"2,477,660"
0.104823,"Sep 30, 2018",0.106685,0.098673,"59,428,379",0.103882,"2,838,610"
0.104086,"Sep 29, 2018",0.106135,0.093653,"55,832,929",0.097597,"3,952,520"
0.097910,"Sep 28, 2018",0.104216,0.093402,"56,793,367",0.099276,"3,119,620"
0.099744,"Sep 27, 2018",0.103360,0.091356,"53,666,909",0.093811,"7,330,210"
0.094343,"Sep 26, 2018",0.100033,0.089496,"54,002,517",0.094398,"5,009,660"
0.093962,"Sep 25, 2018",0.098601,0.088114,"55,846,287",0.097621,"14,804,100"
0.097626,"Sep 24, 2018",0.109726,0.095178,"60,036,782",0.104946,"5,536,650"
0.107180,"Sep 23, 2018",0.109707,0.099968,"59,416,726",0.103862,"3,299,640"
0.104177,"Sep 22, 2018",0.110419,0.097496,"58,326,694",0.101957,"3,768,180"
0.106735,"Sep 21, 2018",0.107479,0.094157,"55,799,534",0.097539,"2,437,650"
0.097318,"Sep 20, 2018",0.098593,0.089138,"52,669,049",0.092067,"2,141,320"
0.095635,"Sep 19, 2018",0.098789,0.084739,"49,938,285",0.087293,"2,463,790"
0.089567,"Sep 18, 2018",0.094083,0.081448,"47,945,987",0.083811,"2,278,990"
0.083920,"Sep 17, 2018",0.104489,0.080597,"58,437,526",0.102150,"2,231,450"
0.102941,"Sep 16, 2018",0.102941,0.086521,"57,810,761",0.101055,"2,256,360"
0.100880,"Sep 15, 2018",0.105927,0.086487,"56,081,855",0.098032,"2,085,220"
0.098109,"Sep 14, 2018",0.103092,0.086305,"52,326,378",0.091468,"2,513,220"
0.101242,"Sep 13, 2018",0.101576,0.083511,"47,774,630",0.083511,"2,539,140"
0.083732,"Sep 12, 2018",0.091462,0.078680,"52,304,274",0.091429,"2,493,170"
0.091563,"Sep 11, 2018",0.096251,0.086293,"54,426,355",0.095139,"3,655,110"
0.094445,"Sep 10, 2018",0.096203,0.088832,"51,828,539",0.090598,"3,886,200"
0.090625,"Sep 09, 2018",0.101895,0.085131,"50,726,049",0.088670,"2,419,010"
0.089109,"Sep 08, 2018",0.099969,0.087300,"55,944,333",0.097792,"2,559,240"
0.097978,"Sep 07, 2018",0.104803,0.096240,"57,982,105",0.101354,"3,386,570"
0.101629,"Sep 06, 2018",0.101700,0.091525,"57,837,375",0.101101,"4,667,440"
0.103027,"Sep 05, 2018",0.125310,0.103027,"71,199,882",0.124459,"4,883,240"
0.124301,"Sep 04, 2018",0.128882,0.117933,"68,259,055",0.119319,"6,562,440"
0.119144,"Sep 03, 2018",0.121551,0.116350,"69,464,987",0.121427,"5,011,350"
0.121640,"Sep 02, 2018",0.129757,0.120497,"73,686,907",0.128807,"6,189,080"
0.128861,"Sep 01, 2018",0.130870,0.120647,"69,019,037",0.120647,"1,870,080"
0.120507,"Aug 31, 2018",0.122023,0.116654,"68,756,758",0.120189,"1,872,160"
0.119329,"Aug 30, 2018",0.130234,0.113349,"73,791,853",0.128990,"2,231,580"
0.128638,"Aug 29, 2018",0.135390,0.126987,"76,175,945",0.133157,"2,405,940"
