close,date,high,low,marketcap,open,volume
0.948959,"Oct 14, 2018",0.979911,0.948959,"102,092,638",0.961755,"1,505,460"
0.961561,"Oct 13, 2018",0.969511,0.932940,"99,479,277",0.937136,"1,379,370"
0.937225,"Oct 12, 2018",0.966295,0.901541,"96,333,687",0.907503,"1,578,890"
0.921626,"Oct 11, 2018",1.12,0.901827,"118,821,117",1.12,"4,807,830"
1.12,"Oct 10, 2018",1.14,1.05,"114,665,538",1.08,"3,039,810"
1.08,"Oct 09, 2018",1.11,1.07,"115,621,613",1.09,"1,219,230"
1.09,"Oct 08, 2018",1.12,1.04,"111,737,913",1.05,"2,180,050"
1.05,"Oct 07, 2018",1.06,1.02,"110,726,045",1.04,"1,128,390"
1.04,"Oct 06, 2018",1.10,1.03,"116,364,273",1.10,"1,964,900"
1.09,"Oct 05, 2018",1.11,1.03,"109,095,366",1.03,"5,371,570"
1.03,"Oct 04, 2018",1.05,0.962599,"102,452,876",0.965148,"2,549,500"
0.963969,"Oct 03, 2018",1.01,0.939106,"106,197,934",1.00,"1,508,990"
1.01,"Oct 02, 2018",1.03,0.972017,"108,052,938",1.02,"2,550,630"
1.02,"Oct 01, 2018",1.03,0.944325,"103,195,016",0.972139,"3,056,450"
0.974530,"Sep 30, 2018",0.980220,0.918663,"98,996,963",0.932592,"1,362,290"
0.929787,"Sep 29, 2018",0.951537,0.896930,"98,192,297",0.925012,"1,007,030"
0.925826,"Sep 28, 2018",0.982610,0.916026,"100,867,467",0.950213,"1,239,590"
0.943549,"Sep 27, 2018",0.962834,0.886189,"95,583,195",0.900433,"1,267,950"
0.899952,"Sep 26, 2018",0.935536,0.876652,"96,872,422",0.912578,"1,189,700"
0.907555,"Sep 25, 2018",0.947041,0.871546,"100,530,716",0.947041,"1,924,360"
0.950194,"Sep 24, 2018",1.04,0.933869,"107,903,629",1.02,"1,667,370"
1.02,"Sep 23, 2018",1.06,0.987040,"106,971,711",1.01,"1,865,590"
1.00,"Sep 22, 2018",1.10,0.970662,"114,903,504",1.08,"2,133,620"
1.09,"Sep 21, 2018",1.09,0.954154,"104,437,915",0.983848,"3,820,420"
0.977502,"Sep 20, 2018",0.983977,0.894230,"97,516,522",0.918646,"1,839,440"
0.919883,"Sep 19, 2018",0.943170,0.857242,"95,044,638",0.895359,"1,296,600"
0.892505,"Sep 18, 2018",0.928074,0.855161,"91,830,968",0.865085,"1,792,150"
0.868136,"Sep 17, 2018",1.02,0.852328,"103,169,562",0.971900,"2,878,090"
0.971413,"Sep 16, 2018",1.01,0.878456,"97,722,036",0.920582,"3,062,680"
0.916548,"Sep 15, 2018",0.958470,0.878424,"94,734,594",0.892439,"1,675,250"
0.902700,"Sep 14, 2018",0.931503,0.853704,"96,265,411",0.906860,"2,496,650"
0.907556,"Sep 13, 2018",0.948764,0.853407,"90,591,315",0.853407,"3,885,730"
0.854877,"Sep 12, 2018",0.859379,0.756392,"86,253,424",0.812543,"2,517,160"
0.807065,"Sep 11, 2018",0.916921,0.783253,"96,569,596",0.909725,"2,674,870"
0.897069,"Sep 10, 2018",0.960762,0.875174,"95,713,447",0.901660,"1,892,360"
0.900272,"Sep 09, 2018",0.953370,0.855876,"93,984,861",0.885376,"1,960,310"
0.886077,"Sep 08, 2018",1.05,0.876488,"105,816,557",0.996835,"2,934,970"
0.993833,"Sep 07, 2018",1.10,0.986075,"112,535,240",1.06,"2,872,040"
1.07,"Sep 06, 2018",1.07,0.959147,"109,529,626",1.03,"4,207,000"
1.03,"Sep 05, 2018",1.37,1.03,"142,681,413",1.34,"6,209,050"
1.34,"Sep 04, 2018",1.43,1.32,"142,267,413",1.34,"2,929,540"
1.34,"Sep 03, 2018",1.42,1.29,"146,836,093",1.38,"3,963,110"
1.38,"Sep 02, 2018",1.49,1.34,"152,360,507",1.44,"4,790,890"
1.43,"Sep 01, 2018",1.53,1.29,"140,495,232",1.32,"7,792,280"
1.33,"Aug 31, 2018",1.36,1.18,"126,610,878",1.19,"6,498,520"
1.20,"Aug 30, 2018",1.24,1.09,"129,994,262",1.22,"4,739,060"
1.22,"Aug 29, 2018",1.36,1.16,"142,912,089",1.35,"6,987,120"
1.35,"Aug 28, 2018",1.40,1.28,"142,977,057",1.35,"5,095,400"
1.34,"Aug 27, 2018",1.44,1.23,"138,473,381",1.30,"11,294,600"
1.31,"Aug 26, 2018",1.31,0.983702,"115,842,394",1.09,"10,300,200"
1.10,"Aug 25, 2018",1.11,0.972513,"103,234,643",0.972513,"6,777,340"
0.972040,"Aug 24, 2018",0.987338,0.855798,"94,806,616",0.893117,"2,325,610"
0.891654,"Aug 23, 2018",0.898846,0.800353,"85,410,087",0.804598,"1,414,230"
0.803651,"Aug 22, 2018",1.01,0.764595,"91,272,993",0.859829,"3,324,130"
0.862780,"Aug 21, 2018",0.878848,0.805911,"85,549,456",0.805911,"1,252,080"
0.810223,"Aug 20, 2018",0.970908,0.801175,"99,074,964",0.933327,"2,286,410"
0.931933,"Aug 19, 2018",0.941791,0.826608,"88,816,161",0.836685,"2,738,720"
0.835146,"Aug 18, 2018",1.01,0.784453,"103,028,118",0.970567,"4,220,310"
0.971191,"Aug 17, 2018",0.974147,0.779351,"82,852,754",0.780507,"4,986,120"
