Id,Label,Date,Image,followers_count,friends_count
86624549,andreshofer,Sat Oct 31 23:45:33 +0000 2009,https://pbs.twimg.com/profile_images/2191049558/2012-05-04_14.36.58_normal.jpg,2917,3731
875637231112683522,PlaneSpotIsCool,Fri Jun 16 08:52:39 +0000 2017,https://pbs.twimg.com/profile_images/875665682691764224/ml5CCics_normal.jpg,2953,4694
891462473404096512,FintechJoe,Sun Jul 30 00:56:31 +0000 2017,https://pbs.twimg.com/profile_images/891607027029610496/dXOd1ZDB_normal.jpg,443,685
92360681,toblerette,Tue Nov 24 20:43:06 +0000 2009,https://pbs.twimg.com/profile_images/2857846580/836d338363fc1994906f435d6e1ce4d3_normal.png,1822,580
969830888807849984,AVENORM1,Sat Mar 03 07:04:37 +0000 2018,https://pbs.twimg.com/profile_images/988079761565081600/x1kTL8OK_normal.jpg,6,16
972470072412463106,Andrija33593814,Sat Mar 10 13:51:47 +0000 2018,https://pbs.twimg.com/profile_images/1044872685447204870/kbHs4GNP_normal.jpg,21,37
975754740272418821,conmedicon,Mon Mar 19 15:23:53 +0000 2018,https://pbs.twimg.com/profile_images/975755184751210496/-NpZ_irb_normal.jpg,106,994
978267947255914496,Gynaekologie_ZH,Mon Mar 26 13:50:28 +0000 2018,https://pbs.twimg.com/profile_images/992449373773672450/9dNHQsg-_normal.jpg,2,1
978641355206479872,Gynaekologie_SH,Tue Mar 27 14:34:16 +0000 2018,https://pbs.twimg.com/profile_images/992449040733364224/_XOiLRIB_normal.jpg,2,2
996033962878251008,iuY0jx47oBZfIlO,Mon May 14 14:26:16 +0000 2018,https://pbs.twimg.com/profile_images/1015206280158273537/aKGXIWtC_normal.jpg,2447,5000
998308467852095488,reisedirektEU,Sun May 20 21:04:21 +0000 2018,https://pbs.twimg.com/profile_images/1036731768093790213/WdtUwYSM_normal.jpg,794,3340
1021773684015620096,VenenzentrumZH,Tue Jul 24 15:06:44 +0000 2018,https://pbs.twimg.com/profile_images/1021783844561645569/NKclJm1J_normal.jpg,0,2
2306291760,VadymVolpov,Thu Jan 23 09:52:09 +0000 2014,https://pbs.twimg.com/profile_images/970713867948101634/UXgGCjRQ_normal.jpg,10,1
2955404464,byH_Leitenbauer,Thu Jan 01 19:37:52 +0000 2015,https://pbs.twimg.com/profile_images/634133074981187585/zSKFAKRS_normal.jpg,68735,946
430183964,LepaBrena_TW,Tue Dec 06 21:24:49 +0000 2011,https://pbs.twimg.com/profile_images/944509083939430401/t3ciWoOo_normal.jpg,82534,4
14770715,swissbusiness,Wed May 14 08:12:16 +0000 2008,https://pbs.twimg.com/profile_images/54168182/index.html_normal.jpg,96752,101769
804596291250569216,OD_ACal,Fri Dec 02 08:01:19 +0000 2016,https://pbs.twimg.com/profile_images/804666731381854209/nYO7XcKm_normal.jpg,326,304
1449373734,Blitzsche,Wed May 22 16:43:29 +0000 2013,https://pbs.twimg.com/profile_images/530674386580152320/NdaN2LsF_normal.jpeg,1415,997
301413295,IreneTroxler,Thu May 19 12:40:02 +0000 2011,https://pbs.twimg.com/profile_images/940623892355469312/hyPVlrN9_normal.jpg,578,190
408548113,NZZzuerich,Wed Nov 09 15:30:05 +0000 2011,https://pbs.twimg.com/profile_images/733202507590176768/JzhXkf0x_normal.jpg,3482,215
506349796,MyMoneyPark,Mon Feb 27 20:22:21 +0000 2012,https://pbs.twimg.com/profile_images/1057926011931762689/u10QzaB8_normal.jpg,845,859
4695031999,Zurichspotter,Sat Jan 02 08:54:47 +0000 2016,https://pbs.twimg.com/profile_images/683588194449801216/MvyM-xT8_normal.jpg,1765,11
251186081,KantonZuerich,Sat Feb 12 16:29:24 +0000 2011,https://pbs.twimg.com/profile_images/420186190067683328/o5uj2B3o_normal.png,11906,540
3163938257,Unispital_USZ,Mon Apr 13 12:26:50 +0000 2015,https://pbs.twimg.com/profile_images/587986267377373184/r9EWbCLR_normal.jpg,1831,342
5912372,tagi,Wed May 09 21:49:15 +0000 2007,https://pbs.twimg.com/profile_images/887226144520622081/dIz2c6IH_normal.jpg,23287,43
